"","Coal_AnnualMtCO2","Coal_duration_year","Coal_Share_Ret","Coal_Share_EarlyRet","Coal_Share_Tran","Coal_Share_PhasedOut","Coal_logCurrent_MW","Gas_Current_MW","Gas_duration_year","Gas_logCurrent_MW","Coal_Gen_Decline_Perc","Gas_Gen_Decline_Perc","Share_VRE_Gen","GDPpc_2015.","Population","WDI_Manu_GDP_.","WDI_CoalRents_.","WDI_OilRents_.","WDI_NGRents_.","WDI_NG_El_.","WDI_Coal_El_.","logGDPpc","BP_GasReserve_tM3","BP_GasProduction_bM3","BP_CoalProduction_mTon","BP_CoalReserve_mTon","BP_CoalR2P_yr","LogBP_GasR2P_yr","HHI_Gas_Import","contiguity_Gas_Import","agree_Gas_Import","sanction_Gas_Import","common_language_Gas_Import","colony_Gas_Import","HHI_Gas_Export","contiguity_Gas_Export","agree_Gas_Export","sanction_Gas_Export","common_language_Gas_Export","colony_Gas_Export","NetValue_Gas_Import","NetQuantity_Gas_Import","HHI_Coal_Import","contiguity_Coal_Import","agree_Coal_Import","sanction_Coal_Import","common_language_Coal_Import","colony_Coal_Import","HHI_Coal_Export","contiguity_Coal_Export","agree_Coal_Export","sanction_Coal_Export","common_language_Coal_Export","colony_Coal_Export","NetValue_Coal_Import","NetQuantity_Coal_Import","R_IndepProducer","R_Private","R_Unbundle","R_WholeSale","R_IndepReg","R_Choice","R_Liberalization","R_Corp","StateCapacity","num_supply_policy","binary_airqual","ghg_ambition_n","cw_2030","annex_one","annex_two"
"WDI_OilRents_.",-0.0779883495630105,-0.384254703073753,-0.107058810665951,-0.0279244592615337,-0.0943483229013375,-0.114851985843647,-0.459802467369447,0.00120074945931642,0.0647659011908032,0.21054994101874,-0.159722187854424,-0.119047120553217,-0.169193832535789,-0.00318526150702353,-0.0745829310424833,-0.232037827008999,-0.0548348171418847,1,0.277612050051449,0.400966008622116,-0.28982291912345,0.0840554408770934,0.0267884151697855,-0.0107751921775953,-0.00355659912250065,-0.000679047545309953,-0.0356596616170534,-0.0207103351491651,-0.0248655251835607,-0.0846462456631393,-0.102647577624921,0.0161581780310871,0.00505857699530031,-0.0284883856170645,0.0395753161051386,-0.151004126051143,-0.066620274727165,-0.0190390265762713,0.0103180944753221,0.130245182942258,-0.183429935870295,-0.158821783766402,0.148203028599367,-0.0490559145096809,-0.0207543286776711,-0.0252733313035105,0.0621774902079232,0.0466400035763863,-0.0852266258886115,-0.186496233151222,-0.268981893590609,-0.0138562759930618,-0.147129862129153,-0.0344206435932503,-0.023604027784235,-0.0326292695144419,-0.330949436179262,-0.280270224766427,-0.30120217228792,-0.229328936198688,-0.292789024083902,-0.243472316256169,-0.29808110463516,-0.126780456503741,-0.366890139893093,-0.194072420896054,-0.161548944267595,-0.140612872707865,-0.13437779928398,-0.295079640336079,-0.218127408029392
"WDI_NGRents_.",-0.0451436287455983,-0.187732557152918,-0.0699964395821839,-0.0309280455160673,-0.0573144806389988,-0.0770153431712188,-0.210722554868219,-4.45176493878953e-05,0.096855039570754,0.130293757712733,-0.0982485241501524,-0.0449677195291337,-0.108456956765919,-0.0464552108772559,-0.0489230942580936,0.0895202137706989,-0.0367082933517049,0.277612050051449,1,0.434707823362386,-0.178593504053169,-0.0761272131877313,0.0634905843837488,-0.00774094699052912,-0.000560183145038779,0.00872995559526835,-0.00660671600215407,0.0300795568123537,-0.0958594679305459,-0.0826491323744329,-0.126255811284515,-0.0120480766187891,-0.0527598392186291,-0.0501953263471352,0.00183881503648716,-0.0950439548609354,0.0761964986382339,-0.0126399486919482,0.0571067682723003,0.0287719927496136,-0.223150521311022,-0.224540760308073,0.152755388461254,0.0578416831445517,0.074665693497045,-0.0116588357291147,0.0887029669657192,0.0270038350903883,-0.0879423408449121,-0.110420802688762,-0.201022463161283,0.00321112308106034,-0.107459759427135,-0.0427236771187175,-0.0337112819777076,-0.0453083092266681,-0.214695793962106,-0.164155263682862,-0.2350205522202,-0.161188266357312,-0.23535407144098,-0.158743890451465,-0.179851158316397,-0.146537214730746,-0.248355510788367,-0.110148611245745,0.0611411844322091,-0.105232831677664,-0.0769272764223405,-0.173440722084902,-0.133368062703268
"WDI_NG_El_.",-0.11964702888892,-0.419482557369443,-0.109886764536694,-0.0421997021264828,-0.0595364710653156,-0.112362888249364,-0.44728520533028,0.0666443359831156,0.255839692425484,0.46548536053516,-0.144978287111103,-0.102154476869593,-0.103300546172482,0.0539912749058637,-0.102058678258512,0.101835749723321,-0.180855293504366,0.400966008622116,0.434707823362386,1,-0.45773294084689,0.120084422381915,0.0334090552277647,-0.00289346621472599,-0.0217276838125422,-0.0114870603356488,-0.0625797959929418,0.00321754414025087,-0.0248879185555907,-0.0375338860600934,-0.0173965857436705,-0.0403766243100534,0.122171061920041,0.0536431205926753,-0.04958304542287,-0.200632763127749,-0.0108358835497111,-0.0450439173871672,0.0325327820787558,0.0743854342901199,-0.155384549842736,-0.140817776107048,0.144118422448529,-0.0870906711205521,0.0146676345450314,-0.064991661740098,0.187123179897567,0.0125148672714718,-0.0607131417304674,-0.18139900577419,-0.191570276612053,-0.0434855818375597,-0.0441954866096299,-0.0410845141968512,0.00134918088716174,0.0050041981999972,-0.12796509127889,-0.178363083992802,-0.220528665283553,-0.0750154237766786,-0.157564353201249,-0.184896357765328,-0.0386594015710425,0.0101185800691667,-0.235409811286138,-0.0634782067289668,0.0280111077334819,-0.0508945100203067,-0.0325434798980248,-0.222468240599144,-0.170387805201116
"WDI_Coal_El_.",0.294027595415407,0.551022503210046,-0.0814969786697744,-0.0250920023528627,-0.0475738145866732,-0.0972681142010204,0.666988624869859,0.0561881741033278,-0.102585057765268,-0.218099601965634,-0.0139482317639995,0.0466115345793902,-0.0182703297813482,-0.0609998693627188,0.286192043207167,0.0839805269105539,0.388277891841498,-0.28982291912345,-0.178593504053169,-0.45773294084689,1,-0.00911264130724732,0.0362029721616018,-0.0154101287510819,0.0819255687497052,0.0722558196001098,0.096555341869447,0.128308931836473,0.0190715720812779,-0.0006566301245903,0.0340837174168854,-0.0513639322576918,-0.178505433775989,-0.0591269529087135,0.0747529393506272,0.142490555803895,0.0730869414207587,0.00581283052823921,0.0282517644890066,0.0364542375705264,0.140433298899208,0.135230884333036,-0.172005936937701,0.0427191094731727,0.0473399458392584,-0.0371028960823711,-0.119002788925205,-0.00228311637861741,0.00575466493779176,0.20197079472501,0.147179246288397,0.0802333140259577,0.0721973847859359,0.218823926113865,-0.0387878329369671,-0.0506116180764865,0.0310778490415935,0.130739081039576,0.184434265275208,0.049287532878418,0.0762338387734028,0.0718146868095419,0.0776455671940959,0.0386555611313631,0.213098198885363,0.00642070999516148,0.0581589769190405,0.0613442667128163,0.0538515398342107,0.0884715326821855,0.0393262440337857
"logGDPpc",0.0235588983151348,0.198667318881919,0.262356412000278,0.109688811932468,0.204668054762274,0.282896794409674,0.0819401102175135,0.177625792254958,0.296199298035222,0.345214073548603,0.282597391664499,0.10056880437177,0.266927928528092,0.819397683331056,-0.192251690119555,-0.0151056335153459,-0.149752215793511,0.0840554408770934,-0.0761272131877313,0.120084422381915,-0.00911264130724732,1,0.0100835842616852,0.0192329376895214,-0.00713460299046216,0.00799590665614229,-0.0321356053794349,-0.135777177033269,-0.0957689001914374,0.0062566252578671,0.0739709063743294,-0.0293774473748452,-0.0866492885406416,-0.020024414774935,0.0953627667970906,0.0156593921827702,0.225666924585912,0.061880901965644,0.0949683723738065,-0.0315360910007839,-0.0026735287682746,0.0254607526344025,-0.308672810835245,-0.254007580030001,-0.134696214521858,0.0347570512069193,-0.250310439521983,-0.0123534863610834,-0.0533825186404395,-0.102305376363929,0.146250477850214,0.0662556792578882,0.0623504554273644,-0.016756206735371,-0.0370456903899985,0.00167357079443738,0.128436928156115,0.22508696217325,0.191860895332786,0.332994324507193,0.179271229084333,0.480970541306466,0.228089634543027,0.206041297403873,0.755792313901241,0.179948987470329,0.0130809241526156,-0.231072551279683,-0.161810196234566,0.534048941445516,0.528796953074189
"BP_GasReserve_tM3",0.218925168507457,0.208911538020294,-0.00346170287356914,0.00149433992368725,0.0172135906004558,-0.0111689014315996,0.187107572918769,0.395718276333767,0.338341694299808,0.221205910332615,-0.0190347206946378,0.0636567984331924,-0.0458910913963355,-0.0182315288811326,0.152894193739465,0.0693373777776862,0.0507511197495833,0.0267884151697855,0.0634905843837488,0.0334090552277647,0.0362029721616018,0.0100835842616852,1,-0.0014943885173792,0.0701757683426097,0.090495772775485,0.0258543572659759,0.354768037489613,0.0377710856863015,0.138306984755651,0.0586980539964404,0.0440239315049896,0.0960922178660498,-0.0348973685108217,-0.122639298966773,0.0289413796165389,0.023153391816435,0.0563212485083793,0.0034888737332451,-0.0152945370377581,-0.262627223470364,-0.354263805073085,0.0837453012838449,0.166885514234638,0.100748807828861,0.0504316275453773,0.0984979774964891,-0.0437616288731375,-0.153087970000044,-0.0208659743953877,-0.0587511333945088,0.0823144602977578,-0.0739923254676608,0.0077813504555595,-0.204071763834976,-0.200446066610753,0.112532051881081,0.0161298659170917,0.0256864452295632,0.0279761432106052,0.0229133754508922,-0.025937055428386,-0.0237159009487215,0.0249708732967717,-0.0292724762847257,0.0129434168582218,-0.0471875450798439,-0.0442341705467911,-0.0254660444213063,0.160195502442479,0.00355583916631759
"BP_GasProduction_bM3",-0.00225813661386477,0.0373402332537614,0.0941080094538094,0.0202384458587401,0.0307334910329054,0.0890659115702429,0.0186822649104196,0.00987608440823796,-0.000607985863639551,0.0235184899325525,0.100187025854698,0.0618716585440885,0.0905179927787053,0.0115378372146832,-0.00144748357848226,-0.0134689388655266,-0.00153203503306551,-0.0107751921775953,-0.00774094699052912,-0.00289346621472599,-0.0154101287510819,0.0192329376895214,-0.0014943885173792,1,-0.00077433562440244,-0.000689220519263635,0.156835938364463,-0.0130146257600531,-0.0398981265006082,-0.0119867853011301,-0.000865503609075728,-0.00664436866552612,-0.0179147222273602,-0.0100808052035978,-0.00029118656831385,0.0298722027472279,0.0152169246446378,-0.00471269683415064,-0.022503173434093,-0.00624333640926312,0.0155222404130615,0.020102276472068,-0.0263451024095969,-0.0153555127219224,-0.0261112322007456,-0.00586222675740117,-0.0156473621582374,-0.0087857189878715,-0.0144718720837828,-0.0183336389033787,0.00641741659980288,-0.00462127540179839,-0.0248631312053258,-0.00560274791069713,0.000835931377772576,0.000757238666961535,0.0149193048090676,0.0220105505793482,0.0181190772122705,0.0241711748340486,0.0144071537131082,0.0344127288292593,0.0116322988604405,0.0130660851392217,0.0246147543166934,0.0934324097075711,0.0316725690409085,-0.0162909731645073,-0.0150487201163933,0.030406225966342,0.0436300551917754
"BP_CoalProduction_mTon",0.343480888559821,0.0561377470252707,0.0136633229187345,0.0323838010073033,-0.00150371315069123,-0.00811469552844999,0.0703915519144899,0.0782992065650701,0.00871810511207675,0.0459991523968002,-0.0100848997768208,-0.00661774490415539,0.0327973856689585,-0.00144658455627562,0.272847383648607,0.0609097958735687,0.0425701592186597,-0.00355659912250065,-0.000560183145038779,-0.0217276838125422,0.0819255687497052,-0.00713460299046216,0.0701757683426097,-0.00077433562440244,1,0.847431643615021,-0.000839345611500595,0.067154577120301,-0.0302631234952953,-0.0113491975653886,-0.00828922885104278,0.00560230428434865,-0.00523355548630183,0.0038592115318133,0.0258219770650875,0.0427252173770101,0.0233863016876171,0.0238655845714471,0.0323558838913208,0.00222680107437383,0.0781585315068724,0.0808671411903448,-0.0302507307335099,0.015409830433091,-0.00339159541454138,-0.000741025606059702,0.0189383557586913,0.00469136372611788,-0.0341829281520656,-0.0179023448274414,-0.0261387848575582,0.050134540108514,-0.0242638690810767,0.00519106581915179,0.0676850936689744,0.0715735309184155,0.0214959786602836,-0.021367059795223,0.0254645825596484,-0.0208004265602102,0.0194839654252136,-0.0135026458248867,0.0143831524971941,0.016871936308674,-0.00293538746288886,0.0126928171114193,0.028950744864215,0.0352948153691632,0.0394855860901771,-0.0128374153976191,-0.0072887144989554
"BP_CoalReserve_mTon",0.26436891509987,0.0741271974469872,0.0183154084421738,0.0235316849300691,0.0197020246428686,0.000314831282369728,0.072163490446092,0.111289042174735,0.0525262233700027,0.0569150602797121,-0.00795455693085039,0.00208711577303471,0.0258644718640263,0.00535405117401182,0.206439002585593,0.0444018841615112,0.0374524869224443,-0.000679047545309953,0.00872995559526835,-0.0114870603356488,0.0722558196001098,0.00799590665614229,0.090495772775485,-0.000689220519263635,0.847431643615021,1,0.0474807397261572,0.0682602546605448,-0.020085424401669,0.00756962766080042,0.00116563407911637,0.0177546037094329,0.00741613110143517,0.0144799169379809,0.0118965690890827,0.0358107228540825,0.0168367957436551,0.0309080443223998,0.0294233421369904,0.0120111804062609,0.0497823284622723,0.0494294510360516,-0.0178999164448637,0.0261054800431363,0.000332066111434551,0.0137102717162891,0.0225817673034073,0.0131311735440099,-0.0339584531044003,-0.00800482142677507,-0.0241845476804,0.0496923769567286,-0.0160374247502244,0.0145181072404203,0.0325372005913465,0.039313722143457,0.025527721994731,8.14354563084576e-05,0.0284778747356256,0.001624125953728,0.0223577325715252,-0.0141218008386851,0.0170677224073266,0.0189051628349723,0.00642461259889663,0.0201889535608922,0.0165238213444688,0.0178983765245284,0.0221487261376605,0.0118537644147085,-0.00489014865613865
"BP_CoalR2P_yr",0.00274184629077407,0.0938337887338252,0.00102526823327432,-0.00575384538112055,0.036967217734757,0.012114516183727,0.0850646569367212,0.0128768962513087,0.0205341016321678,0.0131212172389311,0.00725493093611056,0.0243320472346076,-0.00602195752576627,-0.0417825567741423,0.000693197888099523,0.0645125829890857,0.0226852907148908,-0.0356596616170534,-0.00660671600215407,-0.0625797959929418,0.096555341869447,-0.0321356053794349,0.0258543572659759,0.156835938364463,-0.000839345611500595,0.0474807397261572,1,0.0135872708498835,-0.0251032037065985,0.0384965873381916,0.0127235072918621,0.00993768815243554,-0.0123982950175344,0.0103761961044415,0.0182018592343653,0.0432152342140964,-0.000165862806123453,0.0122999237908221,0.0216662933689695,0.0961489550638231,0.0905902706553408,0.0605766467585892,-0.0413499596273992,0.0308274082954911,0.0143143323168591,0.0284093129006593,0.0115281089378237,0.0229197066825118,0.0421656558843214,0.0657824145093354,0.0131778822059153,0.0319985456703348,0.0224035956444848,0.0959498274219153,0.0818275016113948,0.104653943367113,-0.0621747686543351,-0.0288721981932751,-0.0484239381984446,-0.0255622208548972,-0.030025012395766,-0.0279104914882101,-0.0463734044680383,-0.0731288012559677,0.00684027430761367,-0.00844622611753263,-0.0215711670394346,-0.0295760078910745,-0.021864620424969,-0.0180383363197678,-0.0143682488966104
"LogBP_GasR2P_yr",0.237260663472066,0.186837215166776,-0.0580134035785714,-0.0209972619437793,-0.0558049077783331,-0.089238296045517,0.282222589861144,0.157179249029589,0.267863091783045,0.328152884972954,-0.0630558370437833,0.0838061291732797,-0.117918674855292,-0.0753451546530892,0.349167324331002,0.197672729102064,0.0703826522573341,-0.0207103351491651,0.0300795568123537,0.00321754414025087,0.128308931836473,-0.135777177033269,0.354768037489613,-0.0130146257600531,0.067154577120301,0.0682602546605448,0.0135872708498835,1,0.0128914858623963,0.0251351570667421,0.0337935057845133,0.146342223292172,0.114450609959173,-0.0308107099430655,0.0173555204633868,0.0758215894723297,0.144581232977141,0.14706418065869,0.13062372883044,0.0141345177428285,-0.149084618453321,-0.145832967689403,-0.0840278280465237,0.090745810474254,0.0978154737799796,0.117612093691432,0.139019411039775,0.0217338449175434,-0.18264499106167,0.0056148812595278,0.0348935734643291,0.167214879019259,0.0240900572705672,0.048243966534344,-0.133660799211503,-0.147092265864328,0.219707900385877,0.141426993245046,0.0978919765673698,0.0820791638166561,0.0987428153289542,0.0508005800868014,0.056445460744825,0.129056186724486,-0.0693498468388233,0.0484835299661156,0.0059683081445818,0.0769192182611412,0.166122994649004,0.00245133793111871,-0.000936413354865425
"HHI_Gas_Import",-0.106552001247653,-0.14025149420719,-0.114121301896624,0.0250269662053362,-0.134697769037236,-0.123782017015653,-0.0941614256413852,-0.0437312284264905,-0.0712363315977579,-0.15696448308873,-0.167023189991997,-0.0743842709412888,-0.127957378215679,-0.10256364209043,-0.0886108856874417,0.0325782590965889,-0.0231888008694447,-0.0248655251835607,-0.0958594679305459,-0.0248879185555907,0.0190715720812779,-0.0957689001914374,0.0377710856863015,-0.0398981265006082,-0.0302631234952953,-0.020085424401669,-0.0251032037065985,0.0128914858623963,1,0.264150415209627,0.257700649096376,0.125736217975699,0.316880500266131,0.169627825413979,-0.142434774012328,-0.0776959143620746,-0.187089727824755,-0.0136488340271796,-0.094684705676969,-0.0304095211559872,-0.215448852875205,-0.158282653423828,0.107982217611489,0.109485433569941,0.0117573115980052,0.014698111871927,0.0986865788593502,0.0197595155514361,0.0426539792553119,-0.00104719507832218,-0.0261168021700449,0.0222236506663419,0.0536544786208764,0.0296746600655401,-0.192674254140873,-0.205238026899437,-0.00607561235943163,-0.0818546522120305,-0.0637114470861509,-0.0769571963075642,0.0417200167304704,-0.151514793884154,0.0383041948063614,-0.00237118288188496,-0.0541594437071303,-0.192529540040055,-0.0728492099331626,0.00831279054254613,-0.0200316163713237,-0.0970534587965763,-0.163157017662801
"contiguity_Gas_Import",-0.0170537073821243,0.0341114219813787,0.0477815722775119,0.0619145018963069,-0.0413787452447816,0.0229340086046004,0.00480985726029323,0.106568820204021,0.0402096912264001,-0.0682063982435917,-0.00304708340590531,0.0028557952352634,0.0291915442266514,0.00130934530449668,-0.0919706447911358,-0.0496522396194165,0.0884055509851905,-0.0846462456631393,-0.0826491323744329,-0.0375338860600934,-0.0006566301245903,0.0062566252578671,0.138306984755651,-0.0119867853011301,-0.0113491975653886,0.00756962766080042,0.0384965873381916,0.0251351570667421,0.264150415209627,1,0.299976711661313,0.0251555893493381,0.377193439079337,0.290085357477262,-0.0726057967252162,0.163104061328872,-0.040126884053062,0.0767092693880232,0.0134664225998404,0.0592725100479698,-0.0684583230317391,-0.0473214701165627,0.130041403214994,0.334745682721968,0.0631048537903815,0.0716272865393161,0.196705525728858,0.267297963568648,0.0747942008182308,0.154194398079191,0.0511817102000063,0.0777608461955756,0.114355237191007,0.136046707481492,-0.0517156380644228,-0.0527929246559387,0.0620718065084573,0.0072891907714431,0.00700845444587407,-0.0614170373538196,0.0674145200303109,-0.0104157660789716,0.103280019211189,0.0297241000768308,0.0564830731143222,0.0124063784403875,-0.00709987358574821,0.0565816751904459,0.0196296512072232,0.0316966499428165,-0.0416938598867652
"agree_Gas_Import",-0.00380882082756067,0.109599690396582,0.0523789268779393,0.0399916579854166,0.0306658884673082,0.0496472749895401,0.109460756013065,0.0654219024181217,0.052299948517716,0.0241001138934972,0.056077467001537,-0.0155975880428027,0.0421884272982939,0.122798609936926,-0.0373110757000732,-0.00472642419266148,0.0095528118980451,-0.102647577624921,-0.126255811284515,-0.0173965857436705,0.0340837174168854,0.0739709063743294,0.0586980539964404,-0.000865503609075728,-0.00828922885104278,0.00116563407911637,0.0127235072918621,0.0337935057845133,0.257700649096376,0.299976711661313,1,-0.0152714101778299,0.267551192331063,-3.17398764557782e-05,-0.0991613538828661,0.00635801208474081,0.00354338547837629,0.0339683242456319,-0.0725101940091247,-0.0132879286122969,-0.00767014618648196,0.0103941311863757,-0.109733707519286,0.0170528548987821,0.217660064595993,0.00674161355394534,0.0121673029880538,-0.0816707589693631,0.0351101168351745,0.0639882269602857,0.143977516890276,0.0379352454002155,0.0706853404989383,0.0635036206725261,-0.0408465498867983,-0.0292398025524162,0.146957434778924,0.0827898744634917,0.104302694832332,0.082547597274235,0.135774222964239,0.0483890720705834,0.139487986011044,0.127461218384024,0.137914041632349,0.0968952369965831,0.0403619491588374,0.0790990642471954,0.0795354454232105,0.0322623900875023,0.157156957742623
"sanction_Gas_Import",0.0442175429678076,-0.0683760323470661,-0.0456181692283351,-0.0131503071886393,-0.0476998106647702,-0.055530603075595,-0.0186304545129472,0.114055340354642,0.00248517803259283,0.012130072444692,-0.0660557217132268,-0.0446225411855413,-0.0868991155405444,-0.00418482115198746,0.00298004136028837,0.00123795911173595,-0.0205669856370819,0.0161581780310871,-0.0120480766187891,-0.0403766243100534,-0.0513639322576918,-0.0293774473748452,0.0440239315049896,-0.00664436866552612,0.00560230428434865,0.0177546037094329,0.00993768815243554,0.146342223292172,0.125736217975699,0.0251555893493381,-0.0152714101778299,1,0.162570850311781,0.0255021409716616,0.0334385506583291,0.0191896304261877,-0.0723888703999666,0.269633184473014,0.0288720328768514,-0.0333696830347969,-0.0190891445018654,-0.0317981169205094,0.0880859905001969,0.0571187236107673,0.0329151483114099,0.267986839644588,0.0802769956200816,0.0185326220536726,-0.0581621187593283,-0.0679516823673831,-0.0966560439933405,0.228373663862343,-0.0184702411425347,-0.00783283547458269,-0.0802853709196019,-0.0629483320128681,0.0460344086009638,0.0127453976527413,-0.0389678182969697,0.0158778037228612,-0.000802839162909733,-0.0456984321898299,-0.0249622183215283,-0.0749647730176696,-0.0433588528430948,-0.118772747649656,-0.110900124051024,-0.0268232769313254,-0.0220644064089818,-0.0527193977041322,-0.0196010849179285
"common_language_Gas_Import",-0.0296915212366329,-0.206088874182715,-0.0679896158140108,0.017130423955402,-0.0542526015614155,-0.0773124871004079,-0.158347350908623,0.0529867968046298,-0.0280335713303862,0.00423892136415714,-0.150113987174889,-0.043178424719326,-0.0765780376933538,-0.0378772020546473,0.0158992975047208,-0.0317579410838393,-0.0215578887674524,0.00505857699530031,-0.0527598392186291,0.122171061920041,-0.178505433775989,-0.0866492885406416,0.0960922178660498,-0.0179147222273602,-0.00523355548630183,0.00741613110143517,-0.0123982950175344,0.114450609959173,0.316880500266131,0.377193439079337,0.267551192331063,0.162570850311781,1,0.261843067146677,-0.107484871508897,-0.144808911614943,-0.121244126373001,0.0464133325274045,0.0592172159631677,0.015976950158614,-0.118988445138964,-0.0948560593860189,0.255857235277096,0.167824261570724,0.102335970718971,0.0419233572459295,0.501669839229996,0.134688997249596,0.0500980060204854,-0.0740216001485507,-0.0648142790590265,0.00943351844276029,0.191949467722673,0.0945822042850333,-0.129453136799894,-0.130966054522266,0.0716868078728682,0.038603056977317,-0.0282075066069094,-0.0165481379745022,0.0520267472475516,-0.196919467128637,0.0636456906066172,0.0109287401073231,-0.114210600606015,-0.00500253737601711,0.050254170522729,0.131106657057691,0.110878024654909,-0.260184650310853,-0.194573408556326
"colony_Gas_Import",-0.0680268373037524,-0.156161459162771,-0.0487768823144518,-0.0335039423460273,-0.0355502714019966,-0.0512399464990818,-0.183712585436945,-0.085199395146478,0.0414463015842503,-0.0512494808415018,-0.0378169790176833,0.000545871092308649,-0.00808756850025783,-0.0313153763163072,-0.109278201762563,0.0910374654381309,0.0451588762528677,-0.0284883856170645,-0.0501953263471352,0.0536431205926753,-0.0591269529087135,-0.020024414774935,-0.0348973685108217,-0.0100808052035978,0.0038592115318133,0.0144799169379809,0.0103761961044415,-0.0308107099430655,0.169627825413979,0.290085357477262,-3.17398764557782e-05,0.0255021409716616,0.261843067146677,1,-0.0902192353765118,-0.0245618880566684,-0.128881631346775,-0.0352642003321945,-0.0595543823080876,0.209560878969604,-0.0127003975085996,0.0123261241498597,0.172075448295972,0.295304595122347,-0.0802118247954307,0.021653557281397,0.138767203355434,0.51619000115364,0.0238772169810047,0.0529170194479908,-0.0479869208869924,-0.0316691729895287,-0.0223841648316931,0.28987130687322,-0.00100500992371941,-0.00868883131991815,0.0128242039564634,-0.0156518634566263,0.0393253344888949,-0.0385371650187758,0.00324374610469541,0.0518708664983637,-0.0220904596680902,-0.0113736269025303,0.0190348078472722,-0.0579378352425303,0.014566352314042,-0.00673839735650011,-0.0593825314126042,0.129095190510488,-0.0349438288815345
