"","Coal_AnnualMtCO2","Coal_duration_year","Coal_Share_Ret","Coal_Share_EarlyRet","Coal_Share_Tran","Coal_Share_PhasedOut","Coal_logCurrent_MW","Gas_Current_MW","Gas_duration_year","Gas_logCurrent_MW","Coal_Gen_Decline_Perc","Gas_Gen_Decline_Perc","Share_VRE_Gen","GDPpc_2015.","Population","WDI_Manu_GDP_.","WDI_CoalRents_.","WDI_OilRents_.","WDI_NGRents_.","WDI_NG_El_.","WDI_Coal_El_.","logGDPpc","BP_GasReserve_tM3","BP_GasProduction_bM3","BP_CoalProduction_mTon","BP_CoalReserve_mTon","BP_CoalR2P_yr","LogBP_GasR2P_yr","HHI_Gas_Import","contiguity_Gas_Import","agree_Gas_Import","sanction_Gas_Import","common_language_Gas_Import","colony_Gas_Import","HHI_Gas_Export","contiguity_Gas_Export","agree_Gas_Export","sanction_Gas_Export","common_language_Gas_Export","colony_Gas_Export","NetValue_Gas_Import","NetQuantity_Gas_Import","HHI_Coal_Import","contiguity_Coal_Import","agree_Coal_Import","sanction_Coal_Import","common_language_Coal_Import","colony_Coal_Import","HHI_Coal_Export","contiguity_Coal_Export","agree_Coal_Export","sanction_Coal_Export","common_language_Coal_Export","colony_Coal_Export","NetValue_Coal_Import","NetQuantity_Coal_Import","R_IndepProducer","R_Private","R_Unbundle","R_WholeSale","R_IndepReg","R_Choice","R_Liberalization","R_Corp","StateCapacity","num_supply_policy","binary_airqual","ghg_ambition_n","cw_2030","annex_one","annex_two"
"HHI_Gas_Export",0.0820207645402216,0.094782511260816,0.0254841888211137,-0.0163044504830528,-0.0310824784034255,0.0179284778819857,0.128846816359182,-0.0136132669934547,0.00758446818045156,0.118997259823893,0.0512451134306714,-0.0283468296361548,0.0375699378066201,0.0614438911253211,0.102105663577802,0.0585008243983013,-0.0208134772670705,0.0395753161051386,0.00183881503648716,-0.04958304542287,0.0747529393506272,0.0953627667970906,-0.122639298966773,-0.00029118656831385,0.0258219770650875,0.0118965690890827,0.0182018592343653,0.0173555204633868,-0.142434774012328,-0.0726057967252162,-0.0991613538828661,0.0334385506583291,-0.107484871508897,-0.0902192353765118,1,0.437053324021855,0.597563520468127,0.10523316036443,0.522703741870693,0.115698367655688,0.125451911829077,0.105251318232103,-0.120359210530169,-0.096993337136031,-0.0176367092277945,0.00718260366994934,-0.0615578466747968,-0.0733834379656618,0.0293537428709003,0.0191594742322848,0.0926087055693323,0.0592549400570969,0.0289446513530636,-0.0148968954184978,0.0773829628342178,0.0778998610152529,-0.000770040463809407,0.0541404306584611,-0.0388456512504788,0.0485792225194807,-0.000222109944097241,0.0773368732062737,-0.0221192485524167,-0.0178882467632585,0.076856157840041,-0.00422346631980887,0.0203359320636615,-0.0609156109121571,-0.0370022493958368,0.055851109898996,0.0917328645068706
"contiguity_Gas_Export",0.171351908462262,0.335269489942207,0.192477092375817,0.100220709536576,0.0834618848587214,0.173598794724688,0.261300626229636,0.0929898195954086,0.112948523260698,0.0497288818071599,0.233744297734142,0.109885889790138,0.0724080450045966,-0.0134147793569377,0.156787868565145,0.0336026895411063,0.0613411882759815,-0.151004126051143,-0.0950439548609354,-0.200632763127749,0.142490555803895,0.0156593921827702,0.0289413796165389,0.0298722027472279,0.0427252173770101,0.0358107228540825,0.0432152342140964,0.0758215894723297,-0.0776959143620746,0.163104061328872,0.00635801208474081,0.0191896304261877,-0.144808911614943,-0.0245618880566684,0.437053324021855,1,0.530398628230379,0.134897801845188,0.461550622183852,0.0515812965264529,0.120160241820443,0.113183135787044,-0.165666110600169,0.146214534189738,-0.00902343555005249,0.037443847761019,-0.126220635348741,-0.0342041553165274,-0.0189852792056369,0.280539215031113,0.198247807344203,0.0795166770474987,0.0307407494981927,0.0457637105076709,0.0646832974188765,0.0653772272619222,0.0704617279536697,0.0729281036144265,0.103180208432237,0.101621460365176,0.142202786667782,0.182588763173687,0.0858567517398071,0.0220185075932385,0.124812473516504,0.16037265361176,0.0766240287379262,-0.103829317563022,-0.120900705983071,0.174229328046556,0.13058862464307
"agree_Gas_Export",0.105908601506229,0.273487836600827,0.169971810119797,0.0449543402191299,0.132720421246897,0.181294594853511,0.232414657005928,0.0866266975519031,0.15958871524211,0.219011947416475,0.217021599164022,0.0579318729747642,0.141625259363036,0.22345045816877,0.127896480349664,0.137402736553084,0.0010580307536245,-0.066620274727165,0.0761964986382339,-0.0108358835497111,0.0730869414207587,0.225666924585912,0.023153391816435,0.0152169246446378,0.0233863016876171,0.0168367957436551,-0.000165862806123453,0.144581232977141,-0.187089727824755,-0.040126884053062,0.00354338547837629,-0.0723888703999666,-0.121244126373001,-0.128881631346775,0.597563520468127,0.530398628230379,1,0.0766957180532966,0.552125799288245,0.060803430394686,0.0439573596443865,0.0207360925693848,-0.223346306469205,-0.0666197616296103,-0.0189442170494394,0.0137052598923695,-0.102278520214847,-0.128135995590079,-0.041083939259406,0.0885356661156481,0.29026942234462,0.0465599035095059,0.0782953734263638,-0.0260403923458926,0.0475779274272773,0.0418939306386261,0.16374104984887,0.172373744492842,0.152603914708981,0.167543926611417,0.144889181950129,0.282262771918313,0.153984953810895,0.0926443279537051,0.248329493981371,0.222416351500615,0.173460916005176,-0.142616719071771,-0.0922758066762998,0.210402580245435,0.267254228597163
"sanction_Gas_Export",0.15456823134722,0.0890062898751995,0.000442693107066223,-0.00730076176200672,-0.0213498770499941,0.00127502084650706,0.141931607771497,0.199870200872005,0.105857633698508,0.134334412694812,0.0137713018702534,-0.0251514642949477,-0.0444267318720122,0.07865276043961,0.0589996948029476,0.0159268683364168,-0.000247754923598247,-0.0190390265762713,-0.0126399486919482,-0.0450439173871672,0.00581283052823921,0.061880901965644,0.0563212485083793,-0.00471269683415064,0.0238655845714471,0.0309080443223998,0.0122999237908221,0.14706418065869,-0.0136488340271796,0.0767092693880232,0.0339683242456319,0.269633184473014,0.0464133325274045,-0.0352642003321945,0.10523316036443,0.134897801845188,0.0766957180532966,1,0.0944707889326909,0.0387898060586508,0.0363489867265957,0.0363376276432915,-0.0406141860476835,-0.00152561210158634,0.00730035903385471,0.166518442244242,-0.0186896771658269,-0.0425539633581527,-0.0617850333829745,-0.00287448785684795,-0.0117385224636,0.511350115042316,0.0323096537745692,0.0159757442287271,-0.0223881894256189,-0.0127603680286435,0.0781209208812755,-0.0135306289320682,-0.0518663512780648,-0.0348410893883117,0.0187777145044756,0.0279364893340219,-0.00554030803428992,-0.083946612986027,0.0628817844350297,-0.0645686646694354,-0.10424539883061,0.0279248071343296,0.0309790139167836,0.0715070943546703,0.132502920253181
"common_language_Gas_Export",0.12298590049729,0.13736631415989,0.102070668663861,0.0740355305774229,0.0694769066984672,0.100740839106386,0.110236106908875,0.0752486151084862,0.0891553611340885,0.126005509065757,0.0677094134229537,0.0573693123457699,-0.0377104736774744,0.0233700679073331,0.152329824390268,0.106928913122987,0.0239654402525127,0.0103180944753221,0.0571067682723003,0.0325327820787558,0.0282517644890066,0.0949683723738065,0.0034888737332451,-0.022503173434093,0.0323558838913208,0.0294233421369904,0.0216662933689695,0.13062372883044,-0.094684705676969,0.0134664225998404,-0.0725101940091247,0.0288720328768514,0.0592172159631677,-0.0595543823080876,0.522703741870693,0.461550622183852,0.552125799288245,0.0944707889326909,1,0.137910694052356,0.0299492069624589,0.0251868585454057,-0.0848471914492926,-0.0463984693264253,0.00723183184284575,0.0565438449887969,0.0962361285865326,-0.070915596366238,-0.0267843751574692,0.0329239389033419,0.0729811425694117,0.0661191345284968,0.186727374947581,0.0465525588204068,0.0186630139367136,0.0262782271311474,0.0578708657276538,0.0304252608585882,0.0156320537094469,0.0132216249673834,0.0888865852334743,0.0331544305792872,0.0964818442737326,-0.0374544531026569,0.05582169753646,0.0549993084099075,0.0816183757227987,-0.0410549709779372,0.00354481872578619,-0.0314431249882673,0.0106509719175883
"colony_Gas_Export",-0.0404918783952893,-0.0261132273796273,-0.0135929034953817,-0.00882491741493502,-0.0281991180125783,-0.0182758935955059,-0.0544529272757938,-0.0291824918904999,0.00595425449560329,0.0240933726137223,-0.0475858310241396,-0.0301518092679906,0.0144261465062615,-0.035277632466453,-0.0574081184940647,0.0128585027452761,0.00428966374156987,0.130245182942258,0.0287719927496136,0.0743854342901199,0.0364542375705264,-0.0315360910007839,-0.0152945370377581,-0.00624333640926312,0.00222680107437383,0.0120111804062609,0.0961489550638231,0.0141345177428285,-0.0304095211559872,0.0592725100479698,-0.0132879286122969,-0.0333696830347969,0.015976950158614,0.209560878969604,0.115698367655688,0.0515812965264529,0.060803430394686,0.0387898060586508,0.137910694052356,1,-0.0132580225192591,-0.0147983577047945,0.055240792269894,0.0480838311830332,0.040801691537894,-0.0416591241464051,-0.000222423472460002,0.10039473623847,-0.0126809288480928,0.0253660925491175,-0.0781245722187008,0.016515269924799,0.00448554413372874,0.292301620666778,0.0120469672916353,0.00518630168523375,-0.0597934372640621,-0.0758237823434436,-0.0418596648315934,-0.122754000343422,-0.099314506652351,0.0011684276046886,-0.12136622060681,-0.122289852259366,-0.0916446408799111,0.0113299915299486,0.03044701104288,-0.0464215327016209,-0.0487568186278675,-0.0744081681642242,-0.0276612149671688
"NetValue_Gas_Import",0.264471918233088,0.251215455556546,0.0517306833804986,-0.0161192054080342,0.0978866987633723,0.049480583911825,0.24928055210065,0.131152470142937,-0.00412792573973911,0.066295108094944,0.134158498660574,0.100545731663225,0.113641329348621,-0.0717149976501251,0.175081397271422,0.109774702768096,0.039151182857552,-0.183429935870295,-0.223150521311022,-0.155384549842736,0.140433298899208,-0.0026735287682746,-0.262627223470364,0.0155222404130615,0.0781585315068724,0.0497823284622723,0.0905902706553408,-0.149084618453321,-0.215448852875205,-0.0684583230317391,-0.00767014618648196,-0.0190891445018654,-0.118988445138964,-0.0127003975085996,0.125451911829077,0.120160241820443,0.0439573596443865,0.0363489867265957,0.0299492069624589,-0.0132580225192591,1,0.777270775298783,-0.1587261990243,-0.0735788672339377,-0.0939983925442756,-0.0168842657564554,-0.11228076756489,0.0225859890511702,0.0777854109595277,0.0822762606257798,0.129042354333019,0.0411665543135037,0.0278273345527682,0.0348162207105023,0.49951658746637,0.473773334038796,-0.00579472640658945,0.0952880514548789,0.0946974578494227,0.0595292670698333,0.00181362415361616,0.112023388213849,0.0337798740304985,0.0214993976371255,0.0779240216050016,0.160870110922336,0.0192002923067551,0.10500459916011,0.0778318735402744,0.0903686728883429,0.124747291580872
"NetQuantity_Gas_Import",0.287299046950833,0.220491477219037,0.0469235205352466,-0.0162096209721621,0.0903201605188333,0.0485225695187787,0.219495071230868,0.138928746480769,-0.0192303760992489,0.0523940811187998,0.149174334342985,0.0677216532964632,0.103550827565572,-0.0383265146234354,0.17196136554568,0.0734493214830446,0.0284784301584237,-0.158821783766402,-0.224540760308073,-0.140817776107048,0.135230884333036,0.0254607526344025,-0.354263805073085,0.020102276472068,0.0808671411903448,0.0494294510360516,0.0605766467585892,-0.145832967689403,-0.158282653423828,-0.0473214701165627,0.0103941311863757,-0.0317981169205094,-0.0948560593860189,0.0123261241498597,0.105251318232103,0.113183135787044,0.0207360925693848,0.0363376276432915,0.0251868585454057,-0.0147983577047945,0.777270775298783,1,-0.16801211210414,-0.0801586674405151,-0.0810716896756129,-0.0655819209940727,-0.0971557669907149,0.0345486951962913,0.058711517599405,0.0715818722572754,0.106731789455974,0.0500978691954606,0.045738856752733,0.023098273114883,0.357674636830607,0.36886975769967,0.00994716792685028,0.0903396317641462,0.092213980990024,0.0546880736478191,0.0331038062233553,0.0889792861400099,0.0678232137009876,0.0593046849053334,0.0989043900035865,0.13754369963244,0.0304671037617094,0.0988543083194851,0.0783841050899441,0.0862956841730401,0.119997183455296
"HHI_Coal_Import",-0.13543109210727,-0.366860031585796,-0.196569971878882,-0.0635972396226182,-0.106810665116876,-0.191328129004176,-0.368233913755068,-0.0541694784200772,-0.148508419467914,-0.264567264860328,-0.26482569396282,-0.169352580222235,-0.102528902187934,-0.299614444912819,-0.150127837741954,-0.165235299752927,0.0707417194471072,0.148203028599367,0.152755388461254,0.144118422448529,-0.172005936937701,-0.308672810835245,0.0837453012838449,-0.0263451024095969,-0.0302507307335099,-0.0178999164448637,-0.0413499596273992,-0.0840278280465237,0.107982217611489,0.130041403214994,-0.109733707519286,0.0880859905001969,0.255857235277096,0.172075448295972,-0.120359210530169,-0.165666110600169,-0.223346306469205,-0.0406141860476835,-0.0848471914492926,0.055240792269894,-0.1587261990243,-0.16801211210414,1,0.378492742310466,0.125273623283586,-0.0537570379640567,0.423945637882355,0.263150332459009,-0.0413014463424921,-0.0655518817351984,-0.271590957194396,-0.0319905949935377,-0.0736357155378009,0.103010773522329,-0.110699550307584,-0.138087430225936,-0.175675096487014,-0.149621400884012,-0.208290278446277,-0.190518563250121,-0.142956366615553,-0.263550022538743,-0.113818638770494,-0.149320007605097,-0.419303225658022,-0.18399696275202,-0.0424846151738821,0.0699565165786381,-0.0020382821836793,-0.324084881319374,-0.390789472770013
"contiguity_Coal_Import",-0.0147543628353036,0.0372911925333748,-0.0151794920898519,0.0327097045891414,-0.0817404980521705,-0.0552024529964144,-0.015126674692034,-0.0581711319520788,0.0607066386488225,-0.198959351979138,-0.0331700696914124,-0.0208578416950344,-0.0948043185876282,-0.253893628920708,-0.0644710884533212,-0.0743196197375307,0.176756496561022,-0.0490559145096809,0.0578416831445517,-0.0870906711205521,0.0427191094731727,-0.254007580030001,0.166885514234638,-0.0153555127219224,0.015409830433091,0.0261054800431363,0.0308274082954911,0.090745810474254,0.109485433569941,0.334745682721968,0.0170528548987821,0.0571187236107673,0.167824261570724,0.295304595122347,-0.096993337136031,0.146214534189738,-0.0666197616296103,-0.00152561210158634,-0.0463984693264253,0.0480838311830332,-0.0735788672339377,-0.0801586674405151,0.378492742310466,1,0.195892049716555,-0.00324447200743132,0.315050653730103,0.448795975438205,-0.0266280828295954,0.212125613114662,-0.042963257293898,0.000629449973088889,-0.0570336800585123,0.175259992940996,-0.0406692140514748,-0.054227666967934,-0.0645468408686592,0.0112232158650262,-0.0339540680401574,-0.0951466919682686,-0.0964901827780601,-0.0161380559043968,-0.0365731115621406,-0.0545774700081779,-0.179184446400171,-0.0741506162959908,0.00221689161157922,0.0646739697910723,-0.0150216216125985,0.017785320749031,-0.206950634774219
"agree_Coal_Import",0.0108213661536585,0.00371357834059052,-0.123394913096797,0.00453756508635434,-0.0757244146535458,-0.130292665011626,0.054261732522028,0.0360866775831026,-0.0617904052216789,-0.0622482490656688,-0.135943724103281,-0.0807759452326996,-0.158575748027589,-0.090104792082767,0.00327962793458949,0.0120571946309851,0.0335078550605183,-0.0207543286776711,0.074665693497045,0.0146676345450314,0.0473399458392584,-0.134696214521858,0.100748807828861,-0.0261112322007456,-0.00339159541454138,0.000332066111434551,0.0143143323168591,0.0978154737799796,0.0117573115980052,0.0631048537903815,0.217660064595993,0.0329151483114099,0.102335970718971,-0.0802118247954307,-0.0176367092277945,-0.00902343555005249,-0.0189442170494394,0.00730035903385471,0.00723183184284575,0.040801691537894,-0.0939983925442756,-0.0810716896756129,0.125273623283586,0.195892049716555,1,-0.00441126643011351,0.23916365886424,-0.0370450624659962,-0.0575681869387894,-0.0442271853303718,-0.0283392660293979,0.0125399588206952,0.020595920049786,0.021541822155547,-0.0679772429285365,-0.0752112453214721,-0.00921875994249446,-0.0033834450182923,-0.0536981337348891,-0.0693142024843483,-0.0374420766711,-0.103328610318701,0.0100461617001059,0.0157088557341052,-0.108805663366963,-0.0251652249950606,0.0526861149350868,0.0917320115537447,0.0979820387831953,-0.149662882349039,-0.0965384515173536
"sanction_Coal_Import",0.00801579313018068,0.0515692050992201,0.0381940079324398,0.0905334121883214,-0.0101733859773547,0.0330163544037083,0.0705119774014351,0.0109736995013087,0.0487836248718516,0.0873424046061062,0.0378370629828087,0.0219794503263795,-0.0631150631634129,0.0225866343463774,0.0409372865684275,0.0465065308877939,-0.0159083983691607,-0.0252733313035105,-0.0116588357291147,-0.064991661740098,-0.0371028960823711,0.0347570512069193,0.0504316275453773,-0.00586222675740117,-0.000741025606059702,0.0137102717162891,0.0284093129006593,0.117612093691432,0.014698111871927,0.0716272865393161,0.00674161355394534,0.267986839644588,0.0419233572459295,0.021653557281397,0.00718260366994934,0.037443847761019,0.0137052598923695,0.166518442244242,0.0565438449887969,-0.0416591241464051,-0.0168842657564554,-0.0655819209940727,-0.0537570379640567,-0.00324447200743132,-0.00441126643011351,1,0.045911543374532,0.0223741721851687,-0.0742409889187072,-0.052471794220967,-0.0195473995538262,0.0762899038961878,-0.0147976553325167,-0.0188882882415712,0.0118032866498799,0.0109092302081531,0.0588355134093275,0.0217844673663459,0.00538402827649619,-0.0040048688984132,0.0401414924717206,-0.00168305753020546,-0.00801857691797984,-0.0284307111065753,0.0845697486409756,-0.0747821663628812,-0.100201287475044,0.00372740300735669,0.0268663264337609,0.0692635319572445,0.0599288425800978
"common_language_Coal_Import",0.0318465486178417,-0.274675618394837,-0.202725579272882,-0.10826946199807,-0.135058394146963,-0.211814503151946,-0.172035364730311,0.0755954934750278,-0.0540533536549115,-0.0465179897059563,-0.263164199713663,-0.102998047009211,-0.193902178644646,-0.214982685526235,0.0907814450432627,-0.0564528549315475,0.0811065352843696,0.0621774902079232,0.0887029669657192,0.187123179897567,-0.119002788925205,-0.250310439521983,0.0984979774964891,-0.0156473621582374,0.0189383557586913,0.0225817673034073,0.0115281089378237,0.139019411039775,0.0986865788593502,0.196705525728858,0.0121673029880538,0.0802769956200816,0.501669839229996,0.138767203355434,-0.0615578466747968,-0.126220635348741,-0.102278520214847,-0.0186896771658269,0.0962361285865326,-0.000222423472460002,-0.11228076756489,-0.0971557669907149,0.423945637882355,0.315050653730103,0.23916365886424,0.045911543374532,1,0.248271325071261,-0.0148835719717034,-0.0883539995064163,-0.168695916813119,-0.00369013259794782,0.126956270898394,0.118310076181256,-0.115682725691873,-0.124931202311279,0.00713644584448907,-0.00278114871562138,-0.100366546642068,-0.0948758381265893,-0.0172668449731277,-0.34354703962925,0.00784063206074411,-0.0608410228355068,-0.303245016310504,-0.130045303899385,0.0519518878243326,0.171577617601259,0.139978887583359,-0.410007860817483,-0.343810682077238
"colony_Coal_Import",-0.0547596178240387,-0.123006170757224,-0.0464553032248558,-0.0019050687230117,-0.0686428502954748,-0.0630774562376565,-0.180131241937342,-0.074027454388426,0.0623762493016836,-0.0154204671769103,-0.0317819362712515,0.08226231853638,0.00992702398169263,-0.1196001130681,-0.0981184248377426,-0.0899711445808437,0.177092653082716,0.0466400035763863,0.0270038350903883,0.0125148672714718,-0.00228311637861741,-0.0123534863610834,-0.0437616288731375,-0.0087857189878715,0.00469136372611788,0.0131311735440099,0.0229197066825118,0.0217338449175434,0.0197595155514361,0.267297963568648,-0.0816707589693631,0.0185326220536726,0.134688997249596,0.51619000115364,-0.0733834379656618,-0.0342041553165274,-0.128135995590079,-0.0425539633581527,-0.070915596366238,0.10039473623847,0.0225859890511702,0.0345486951962913,0.263150332459009,0.448795975438205,-0.0370450624659962,0.0223741721851687,0.248271325071261,1,0.0253550033810633,0.0663215314347029,-0.0323456957709787,0.000789922628977575,-0.00449867587976845,0.306626955667443,-0.00535340840778218,-0.0168158828460405,-0.0342663278815174,0.0273495057571543,0.0085260110000499,-0.00419582499565411,-0.0263177642609935,0.0697255298378701,-0.0580382793044887,-0.0435687533123536,-0.0610621655839125,-0.0461132265453352,0.0907084334420311,-0.0748434265396236,-0.12875508098138,0.10714788309747,-0.143883257120213
"HHI_Coal_Export",-0.122373419443457,-0.0536951156799506,-0.0376533194053122,0.0308049276712996,-0.0596517800032095,-0.0422239308833649,-0.0225014737292042,-0.143747570299535,-0.125686785468027,-0.136864497737508,-0.0418513697184506,-0.0128223950788024,0.00632104531870322,-0.0562171734527032,-0.0723790323698623,-0.0183012015060789,0.0232260442983296,-0.0852266258886115,-0.0879423408449121,-0.0607131417304674,0.00575466493779176,-0.0533825186404395,-0.153087970000044,-0.0144718720837828,-0.0341829281520656,-0.0339584531044003,0.0421656558843214,-0.18264499106167,0.0426539792553119,0.0747942008182308,0.0351101168351745,-0.0581621187593283,0.0500980060204854,0.0238772169810047,0.0293537428709003,-0.0189852792056369,-0.041083939259406,-0.0617850333829745,-0.0267843751574692,-0.0126809288480928,0.0777854109595277,0.058711517599405,-0.0413014463424921,-0.0266280828295954,-0.0575681869387894,-0.0742409889187072,-0.0148835719717034,0.0253550033810633,1,0.378912760961701,0.475109252354122,-0.00773564828081639,0.423911144174129,0.175682388807811,0.133429731303123,0.143636285862164,-0.0463184314261454,0.0136151555038681,0.0130710910194482,0.0246023309279466,0.054581321789462,-0.0599634254795036,0.0963439888261601,0.0330911520005461,-0.0292422230671221,-0.0493392553509662,-0.0335415490673009,0.00977135394054503,-0.0519132677023402,-0.0755155658340949,-0.0670977436047719
"contiguity_Coal_Export",-0.0512273598646086,0.271973867948251,0.0309001557577554,-0.0150228200623695,0.0448515593016029,0.0371713606178551,0.202335132508859,-0.083192484311307,0.0657445221510077,-0.131743757831858,0.113300627690972,0.0604708946955965,0.0555422150995601,-0.127113519489986,0.0189618180677668,0.00427951088381299,0.124889487490185,-0.186496233151222,-0.110420802688762,-0.18139900577419,0.20197079472501,-0.102305376363929,-0.0208659743953877,-0.0183336389033787,-0.0179023448274414,-0.00800482142677507,0.0657824145093354,0.0056148812595278,-0.00104719507832218,0.154194398079191,0.0639882269602857,-0.0679516823673831,-0.0740216001485507,0.0529170194479908,0.0191594742322848,0.280539215031113,0.0885356661156481,-0.00287448785684795,0.0329239389033419,0.0253660925491175,0.0822762606257798,0.0715818722572754,-0.0655518817351984,0.212125613114662,-0.0442271853303718,-0.052471794220967,-0.0883539995064163,0.0663215314347029,0.378912760961701,1,0.416364467297179,0.040280685047123,0.421505621782552,0.246202484006776,0.0887640611789897,0.0960431807358784,0.0178698292984262,0.1116939000603,0.127632961172249,0.0977019256787302,0.102210183813808,0.14116836650658,0.0938655704680085,0.0596612452404529,0.0525490752305051,0.0706226211246013,-0.0513110027319058,-0.0851301984425814,-0.138895343784358,0.126051891492758,0.0100891159256888
"agree_Coal_Export",-0.0165149371056292,0.307547833198679,0.101228860932925,0.00545138933806202,0.096865185824491,0.115554179337257,0.305961029108212,-0.039607204021704,0.0727046758109903,0.0652101798549148,0.162473084179751,0.116755328626392,0.125647528993762,0.124993648810778,0.0521375077295046,0.12704779687439,-0.0130944231550455,-0.268981893590609,-0.201022463161283,-0.191570276612053,0.147179246288397,0.146250477850214,-0.0587511333945088,0.00641741659980288,-0.0261387848575582,-0.0241845476804,0.0131778822059153,0.0348935734643291,-0.0261168021700449,0.0511817102000063,0.143977516890276,-0.0966560439933405,-0.0648142790590265,-0.0479869208869924,0.0926087055693323,0.198247807344203,0.29026942234462,-0.0117385224636,0.0729811425694117,-0.0781245722187008,0.129042354333019,0.106731789455974,-0.271590957194396,-0.042963257293898,-0.0283392660293979,-0.0195473995538262,-0.168695916813119,-0.0323456957709787,0.475109252354122,0.416364467297179,1,0.0451089625203183,0.426711259606365,0.0523988653556299,0.0866284951572299,0.089021917556628,0.22338558720397,0.218629725279175,0.273406092297361,0.195273596747021,0.256053821569479,0.300052261611895,0.250103111962873,0.192795969575914,0.294220199035853,0.186195208467089,0.0421299569988192,-0.106039637857419,-0.0627123713090488,0.270619491324596,0.213114584061719
"sanction_Coal_Export",0.189263976470097,0.0974562356981026,-0.012719240451596,-0.00861358544794476,-0.0248720086485544,-0.0171025720050075,0.151499003105933,0.215637626559809,0.105502831177052,0.108090459250823,-0.023808464231521,-0.0209589773636129,-0.0353051123372623,0.062080333528283,0.115441921272694,0.0505565002422142,-0.0050235838303723,-0.0138562759930618,0.00321112308106034,-0.0434855818375597,0.0802333140259577,0.0662556792578882,0.0823144602977578,-0.00462127540179839,0.050134540108514,0.0496923769567286,0.0319985456703348,0.167214879019259,0.0222236506663419,0.0777608461955756,0.0379352454002155,0.228373663862343,0.00943351844276029,-0.0316691729895287,0.0592549400570969,0.0795166770474987,0.0465599035095059,0.511350115042316,0.0661191345284968,0.016515269924799,0.0411665543135037,0.0500978691954606,-0.0319905949935377,0.000629449973088889,0.0125399588206952,0.0762899038961878,-0.00369013259794782,0.000789922628977575,-0.00773564828081639,0.040280685047123,0.0451089625203183,1,0.046099901790737,0.0417958129068782,-0.0237056281517449,-0.0120496190810542,0.0852547557974148,0.0234386860618,-0.00804854851050668,0.00591072230109331,0.0481425738425722,0.0601185337338177,0.0485117015451706,-0.027606680219714,0.0574121537418728,-0.0451473399285292,-0.0754773800783393,0.0181893981900503,0.0373870632980636,0.0545366557768972,0.0721185833976496
